x_over_Lp,y_over_Lp,p_sim_shifted_over_pinf,p_digitized_over_pinf,digitization_uncertainty,difference_shifted_sim_minus_digitized,absolute_difference,gap_beyond_digitization_uncertainty,signed_gap_beyond_digitization_uncertainty
0.06766917293233082,-0.25,1.0668674173553718,1.1302788844621514,0.0556386627520886,-0.06341146710677958,0.06341146710677958,0.007772804354690986,-0.007772804354690986
0.07017543859649122,-0.25,1.0668570835437545,1.1302788844621514,0.0556386627520886,-0.06342180091839689,0.06342180091839689,0.0077831381663082885,-0.0077831381663082885
0.07268170426065163,-0.25,1.0669678659304949,1.1302788844621514,0.0556386627520886,-0.06331101853165655,0.06331101853165655,0.007672355779567951,-0.007672355779567951
0.07518796992481203,-0.25,1.0670803878808417,1.1302788844621514,0.0556386627520886,-0.06319849658130972,0.06319849658130972,0.007559833829221117,-0.007559833829221117
0.07769423558897243,-0.25,1.0671972983667073,1.1302788844621514,0.0556386627520886,-0.06308158609544412,0.06308158609544412,0.007442923343355522,-0.007442923343355522
0.08020050125313283,-0.25,1.0673167532972951,1.1302788844621514,0.0556386627520886,-0.06296213116485627,0.06296213116485627,0.007323468412767674,-0.007323468412767674
0.08270676691729323,-0.25,1.0674419415323775,1.1302788844621514,0.0556386627520886,-0.06283694292977393,0.06283694292977393,0.007198280177685333,-0.007198280177685333
0.08521303258145363,-0.25,1.0675684588631427,1.1302788844621514,0.0556386627520886,-0.06271042559900875,0.06271042559900875,0.007071762846920147,-0.007071762846920147
0.08771929824561403,-0.25,1.0677047831117383,1.1302788844621514,0.0556386627520886,-0.06257410135041308,0.06257410135041308,0.006935438598324482,-0.006935438598324482
0.09022556390977443,-0.25,1.0678411073603342,1.1302788844621514,0.0556386627520886,-0.06243777710181719,0.06243777710181719,0.006799114349728595,-0.006799114349728595
0.09273182957393483,-0.25,1.0679884802044546,1.1302788844621514,0.0556386627520886,-0.06229040425769683,0.06229040425769683,0.006651741505608232,-0.006651741505608232
0.09523809523809523,-0.25,1.0681396212699945,1.1302788844621514,0.0556386627520886,-0.0621392631921569,0.0621392631921569,0.0065006004400683035,-0.0065006004400683035
0.09774436090225563,-0.25,1.0682930537317366,1.1302788844621514,0.0556386627520886,-0.06198583073041486,0.06198583073041486,0.006347167978326261,-0.006347167978326261
0.10025062656641603,-0.25,1.0684627303759606,1.1302788844621514,0.0556386627520886,-0.06181615408619079,0.06181615408619079,0.006177491334102191,-0.006177491334102191
0.10275689223057644,-0.25,1.0686324070201845,1.1262948207171315,0.056416020988128916,-0.057662413696947024,0.057662413696947024,0.0012463927088181073,-0.0012463927088181073
0.10526315789473684,-0.25,1.0688116785878436,1.1302788844621516,0.05658945499095901,-0.061467205874307984,0.061467205874307984,0.0048777508833489774,-0.0048777508833489774
