x,y,z,pressure
0.17907001,0.058396351,0.131,52851.621
0.17653,0.056865599,0.131,52828.797
0.17399001,0.055334844,0.131,52787.102
0.17144999,0.053804092,0.131,52726.879
0.16891,0.052273341,0.131,52650.828
0.16636999,0.050742589,0.131,52562.941
0.16383,0.049211837,0.131,52467.953
0.16128999,0.047681086,0.131,52370.746
0.15875,0.046150334,0.131,52275.684
0.15621001,0.044619579,0.131,52186.25
0.15367,0.043088827,0.131,52104.91
0.15112999,0.041558076,0.131,52033.039
0.14859,0.040027324,0.131,51970.926
0.14604999,0.038496573,0.131,51918.141
0.14351,0.036965817,0.131,51873.832
0.14096999,0.035435066,0.131,51836.992
0.13843,0.033904314,0.131,51806.527
0.13589001,0.032373562,0.131,51781.367
0.13335,0.030842811,0.131,51760.52
0.13080999,0.029312057,0.131,51743.191
0.12827,0.030842811,0.131,51733.352
0.25272998,0.10431892,0.131,52566.285
0.25018999,0.10278817,0.131,52558.242
0.24765,0.10125741,0.131,52551.664
0.24510999,0.099726662,0.131,52545.641
0.24257,0.09819591,0.131,52539.586
0.24002999,0.096665144,0.131,52532.777
0.23749,0.0951344,0.131,52524.66
0.23495001,0.093603656,0.131,52514.934
0.23241,0.092072897,0.131,52503.68
0.22986999,0.090542138,0.131,52491.461
0.22733,0.089011393,0.131,52479.145
0.22478999,0.087480649,0.131,52467.797
0.22225,0.08594989,0.131,52458.543
0.21971001,0.084419131,0.131,52452.562
0.21717,0.082888387,0.131,52451.016
0.21463001,0.081357636,0.131,52454.773
0.21209,0.079826877,0.131,52464.52
0.20954999,0.078296125,0.131,52480.969
0.20701,0.076765373,0.131,52504.203
0.20446999,0.075234622,0.131,52534.219
0.20193,0.07370387,0.131,52570.566
0.19938999,0.072173119,0.131,52612.297
0.19685,0.070642367,0.131,52657.734
0.19431001,0.069111615,0.131,52704.504
0.19177,0.067580864,0.131,52749.723
0.18923,0.066050112,0.131,52790.41
0.18669,0.064519361,0.131,52823.898
0.18415,0.062988609,0.131,52847.645
0.18161,0.061457854,0.131,52859.277
0.17907001,0.059927102,0.131,52854.348
0.17653,0.058396351,0.131,52834.484
0.17399001,0.056865599,0.131,52796.109
0.17144999,0.055334844,0.131,52738.922
0.16891,0.053804092,0.131,52665.332
0.16636999,0.052273341,0.131,52579.105
0.16383,0.050742589,0.131,52484.875
0.16128999,0.049211837,0.131,52387.531
0.15875,0.047681086,0.131,52291.602
0.15621001,0.046150334,0.131,52200.754
0.15367,0.044619579,0.131,52117.668
0.15112999,0.043088827,0.131,52043.938
0.14859,0.041558076,0.131,51980.047
0.14604999,0.040027324,0.131,51925.664
0.14351,0.038496573,0.131,51879.992
0.14096999,0.036965817,0.131,51842.0
0.13843,0.035435066,0.131,51810.605
0.13589001,0.033904314,0.131,51784.68
0.13335,0.032373562,0.131,51763.238
0.13080999,0.030842811,0.131,51745.441
0.12827,0.032373562,0.131,51736.941
0.25272998,0.10584967,0.131,52568.504
0.25018999,0.10431892,0.131,52559.617
0.24765,0.10278817,0.131,52552.527
0.24510999,0.10125741,0.131,52546.34
0.24257,0.099726662,0.131,52540.441
0.24002999,0.09819591,0.131,52534.031
0.23749,0.096665144,0.131,52526.488
0.23495001,0.0951344,0.131,52517.395
0.23241,0.093603656,0.131,52506.758
0.22986999,0.092072897,0.131,52495.027
0.22733,0.090542138,0.131,52483.066
0.22478999,0.089011393,0.131,52471.848
0.22225,0.087480649,0.131,52462.543
0.21971001,0.08594989,0.131,52456.273
0.21717,0.084419131,0.131,52454.285
0.21463001,0.082888387,0.131,52457.555
0.21209,0.081357636,0.131,52466.734
0.20954999,0.079826877,0.131,52482.477
0.20701,0.078296125,0.131,52504.973
0.20446999,0.076765373,0.131,52534.219
0.20193,0.075234622,0.131,52569.793
0.19938999,0.07370387,0.131,52610.746
0.19685,0.072173119,0.131,52655.457
0.19431001,0.070642367,0.131,52701.648
0.19177,0.069111615,0.131,52746.559
0.18923,0.067580864,0.131,52787.309
0.18669,0.066050112,0.131,52821.168
0.18415,0.064519361,0.131,52845.832
0.18161,0.062988609,0.131,52859.266
0.17907001,0.061457854,0.131,52856.211
0.17653,0.059927102,0.131,52838.977
0.17399001,0.058396351,0.131,52803.805
0.17144999,0.056865599,0.131,52749.672
0.16891,0.055334844,0.131,52678.691
0.16636999,0.053804092,0.131,52594.383
0.16383,0.052273341,0.131,52501.242
0.16128999,0.050742589,0.131,52404.129
0.15875,0.049211837,0.131,52307.676
0.15621001,0.047681086,0.131,52215.723
0.15367,0.046150334,0.131,52131.113
0.15112999,0.044619579,0.131,52055.672
0.14859,0.043088827,0.131,51990.078
0.14604999,0.041558076,0.131,51934.137
0.14351,0.040027324,0.131,51887.094
0.14096999,0.038496573,0.131,51847.957
0.13843,0.036965817,0.131,51815.602
0.13589001,0.035435066,0.131,51788.906
0.13335,0.033904314,0.131,51766.832
0.13080999,0.032373562,0.131,51748.547
0.12827,0.033904314,0.131,51741.426
0.25272998,0.10738042,0.131,52571.492
0.25018999,0.10584967,0.131,52561.629
0.24765,0.10431892,0.131,52553.918
0.24510999,0.10278817,0.131,52547.453
0.24257,0.10125741,0.131,52541.621
0.24002999,0.099726662,0.131,52535.559
0.23749,0.09819591,0.131,52528.555
0.23495001,0.096665144,0.131,52520.109
0.23241,0.0951344,0.131,52510.113
0.22986999,0.093603656,0.131,52498.969
0.22733,0.092072897,0.131,52487.406
0.22478999,0.090542138,0.131,52476.449
0.22225,0.089011393,0.131,52467.137
0.21971001,0.087480649,0.131,52460.684
0.21717,0.08594989,0.131,52458.281
0.21463001,0.084419131,0.131,52461.086
0.21209,0.082888387,0.131,52469.699
0.20954999,0.081357636,0.131,52484.75
0.20701,0.079826877,0.131,52506.516
0.20446999,0.078296125,0.131,52534.992
0.20193,0.076765373,0.131,52569.789
0.19938999,0.075234622,0.131,52609.969
0.19685,0.07370387,0.131,52653.922
0.19431001,0.072173119,0.131,52699.449
0.19177,0.070642367,0.131,52743.922
0.18923,0.069111615,0.131,52784.543
0.18669,0.067580864,0.131,52818.617
0.18415,0.066050112,0.131,52843.875
0.18161,0.064519361,0.131,52858.703
0.17907001,0.062988609,0.131,52857.254
0.17653,0.061457854,0.131,52842.355
0.17399001,0.059927102,0.131,52810.285
0.17144999,0.058396351,0.131,52759.148
0.16891,0.056865599,0.131,52690.879
0.16636999,0.055334844,0.131,52608.695
0.16383,0.053804092,0.131,52516.949
0.16128999,0.052273341,0.131,52420.426
0.15875,0.050742589,0.131,52323.805
0.15621001,0.049211837,0.131,52231.062
0.15367,0.047681086,0.131,52145.203
0.15112999,0.046150334,0.131,52068.23
0.14859,0.044619579,0.131,52001.047
0.14604999,0.043088827,0.131,51943.586
0.14351,0.041558076,0.131,51895.195
0.14096999,0.040027324,0.131,51854.891
0.13843,0.038496573,0.131,51821.57
0.13589001,0.036965817,0.131,51794.07
0.13335,0.035435066,0.131,51771.352
0.13080999,0.033904314,0.131,51752.539
0.12827,0.035435066,0.131,51746.793
0.25272998,0.10891117,0.131,52575.309
0.25018999,0.10738042,0.131,52564.371
0.24765,0.10584967,0.131,52555.906
0.24510999,0.10431892,0.131,52549.062
0.24257,0.10278817,0.131,52543.195
0.24002999,0.10125741,0.131,52537.406
0.23749,0.099726662,0.131,52530.914
0.23495001,0.09819591,0.131,52523.102
0.23241,0.096665144,0.131,52513.797
0.22986999,0.0951344,0.131,52503.27
0.22733,0.093603656,0.131,52492.223
0.22478999,0.092072897,0.131,52481.566
0.22225,0.090542138,0.131,52472.359
0.21971001,0.089011393,0.131,52465.762
0.21717,0.087480649,0.131,52463.047
0.21463001,0.08594989,0.131,52465.387
0.21209,0.084419131,0.131,52473.434
0.20954999,0.082888387,0.131,52487.805
0.20701,0.081357636,0.131,52508.84
0.20446999,0.079826877,0.131,52536.543
0.20193,0.078296125,0.131,52570.566
0.19938999,0.076765373,0.131,52609.969
0.19685,0.075234622,0.131,52653.145
0.19431001,0.07370387,0.131,52697.953
0.19177,0.072173119,0.131,52741.871
0.18923,0.070642367,0.131,52782.219
0.18669,0.069111615,0.131,52816.332
0.18415,0.067580864,0.131,52841.91
0.18161,0.066050112,0.131,52857.848
0.17907001,0.064519361,0.131,52857.695
0.17653,0.062988609,0.131,52844.863
0.17399001,0.061457854,0.131,52815.629
0.17144999,0.059927102,0.131,52767.402
0.16891,0.058396351,0.131,52701.891
0.16636999,0.056865599,0.131,52621.992
0.16383,0.055334844,0.131,52531.902
0.16128999,0.053804092,0.131,52436.305
0.15875,0.052273341,0.131,52339.871
0.15621001,0.050742589,0.131,52246.684
0.15367,0.049211837,0.131,52159.859
0.15112999,0.047681086,0.131,52081.574
0.14859,0.046150334,0.131,52012.934
0.14604999,0.044619579,0.131,51954.035
0.14351,0.043088827,0.131,51904.316
0.14096999,0.041558076,0.131,51862.852
0.13843,0.040027324,0.131,51828.539
0.13589001,0.038496573,0.131,51800.219
0.13335,0.036965817,0.131,51776.816
0.13080999,0.035435066,0.131,51757.461
0.12827,0.036965817,0.131,51753.031
0.25272998,0.11044192,0.131,52580.051
0.25018999,0.10891117,0.131,52567.906
0.24765,0.10738042,0.131,52558.598
0.24510999,0.10584967,0.131,52551.238
0.24257,0.10431892,0.131,52545.242
0.24002999,0.10278817,0.131,52539.652
0.23749,0.10125741,0.131,52533.609
0.23495001,0.099726662,0.131,52526.426
0.23241,0.09819591,0.131,52517.816
0.22986999,0.096665144,0.131,52507.973
0.22733,0.0951344,0.131,52497.5
0.22478999,0.093603656,0.131,52487.238
0.22225,0.092072897,0.131,52478.199
0.21971001,0.090542138,0.131,52471.562
0.21717,0.089011393,0.131,52468.582
0.21463001,0.087480649,0.131,52470.484
0.21209,0.08594989,0.131,52477.957
0.20954999,0.084419131,0.131,52491.66
0.20701,0.082888387,0.131,52511.957
0.20446999,0.081357636,0.131,52538.883
0.20193,0.079826877,0.131,52572.117
0.19938999,0.078296125,0.131,52610.742
0.19685,0.076765373,0.131,52653.145
0.19431001,0.075234622,0.131,52697.199
0.19177,0.07370387,0.131,52740.473
0.18923,0.072173119,0.131,52780.402
0.18669,0.070642367,0.131,52814.391
0.18415,0.069111615,0.131,52840.145
0.18161,0.067580864,0.131,52856.59
0.17907001,0.066050112,0.131,52857.742
0.17653,0.064519361,0.131,52846.641
0.17399001,0.062988609,0.131,52819.969
0.17144999,0.061457854,0.131,52774.496
0.16891,0.059927102,0.131,52711.734
0.16636999,0.058396351,0.131,52634.227
0.16383,0.056865599,0.131,52546.012
0.16128999,0.055334844,0.131,52451.645
0.15875,0.053804092,0.131,52355.75
0.15621001,0.052273341,0.131,52262.457
0.15367,0.050742589,0.131,52174.996
0.15112999,0.049211837,0.131,52095.645
0.14859,0.047681086,0.131,52025.715
0.14604999,0.046150334,0.131,51965.473
0.14351,0.044619579,0.131,51914.477
0.14096999,0.043088827,0.131,51871.848
0.13843,0.041558076,0.131,51836.531
0.13589001,0.040027324,0.131,51807.355
0.13335,0.038496573,0.131,51783.246
0.13080999,0.036965817,0.131,51763.301
0.12827,0.038496573,0.131,51760.141
0.25272998,0.11197267,0.131,52585.766
0.25018999,0.11044192,0.131,52572.348
0.24765,0.10891117,0.131,52562.051
0.24510999,0.10738042,0.131,52554.086
0.24257,0.10584967,0.131,52547.844
0.24002999,0.10431892,0.131,52542.355
0.23749,0.10278817,0.131,52536.707
0.23495001,0.10125741,0.131,52530.121
0.23241,0.099726662,0.131,52522.219
0.22986999,0.09819591,0.131,52513.098
0.22733,0.096665144,0.131,52503.254
0.22478999,0.0951344,0.131,52493.465
0.22225,0.093603656,0.131,52484.688
0.21971001,0.092072897,0.131,52478.066
0.21717,0.090542138,0.131,52474.895
0.21463001,0.089011393,0.131,52476.383
0.21209,0.087480649,0.131,52483.301
0.20954999,0.08594989,0.131,52496.328
0.20701,0.084419131,0.131,52515.883
0.20446999,0.082888387,0.131,52542.02
0.20193,0.081357636,0.131,52574.453
0.19938999,0.079826877,0.131,52612.289
0.19685,0.078296125,0.131,52653.918
0.19431001,0.076765373,0.131,52697.195
0.19177,0.075234622,0.131,52739.766
0.18923,0.07370387,0.131,52779.16
0.18669,0.072173119,0.131,52812.871
0.18415,0.070642367,0.131,52838.637
0.18161,0.069111615,0.131,52855.223
0.17907001,0.067580864,0.131,52857.605
0.17653,0.066050112,0.131,52847.836
0.17399001,0.064519361,0.131,52823.398
0.17144999,0.062988609,0.131,52780.508
0.16891,0.061457854,0.131,52720.441
0.16636999,0.059927102,0.131,52645.375
0.16383,0.058396351,0.131,52559.211
0.16128999,0.056865599,0.131,52466.344
0.15875,0.055334844,0.131,52371.316
0.15621001,0.053804092,0.131,52278.262
0.15367,0.052273341,0.131,52190.484
0.15112999,0.050742589,0.131,52110.355
0.14859,0.049211837,0.131,52039.328
0.14604999,0.047681086,0.131,51977.867
0.14351,0.046150334,0.131,51925.648
0.14096999,0.044619579,0.131,51881.879
0.13843,0.043088827,0.131,51845.539
0.13589001,0.041558076,0.131,51815.492
0.13335,0.040027324,0.131,51790.633
0.13080999,0.038496573,0.131,51770.07
0.12827,0.040027324,0.131,51768.039
0.25272998,0.11350343,0.131,52592.562
0.25018999,0.11197267,0.131,52577.742
0.24765,0.11044192,0.131,52566.375
0.24510999,0.10891117,0.131,52557.68
0.24257,0.10738042,0.131,52551.078
0.24002999,0.10584967,0.131,52545.602
0.23749,0.10431892,0.131,52540.273
0.23495001,0.10278817,0.131,52534.246
0.23241,0.10125741,0.131,52527.039
0.22986999,0.099726662,0.131,52518.66
0.22733,0.09819591,0.131,52509.508
0.22478999,0.096665144,0.131,52500.262
0.22225,0.0951344,0.131,52491.812
0.21971001,0.093603656,0.131,52485.297
0.21717,0.092072897,0.131,52481.98
0.21463001,0.090542138,0.131,52483.105
0.21209,0.089011393,0.131,52489.473
0.20954999,0.087480649,0.131,52501.828
0.20701,0.08594989,0.131,52520.625
0.20446999,0.084419131,0.131,52545.961
0.20193,0.082888387,0.131,52577.566
0.19938999,0.081357636,0.131,52614.602
0.19685,0.079826877,0.131,52655.449
0.19431001,0.078296125,0.131,52697.953
0.19177,0.076765373,0.131,52739.766
0.18923,0.075234622,0.131,52778.531
0.18669,0.07370387,0.131,52811.82
0.18415,0.072173119,0.131,52837.422
0.18161,0.070642367,0.131,52853.988
0.17907001,0.069111615,0.131,52857.316
0.17653,0.067580864,0.131,52848.633
0.17399001,0.066050112,0.131,52826.055
0.17144999,0.064519361,0.131,52785.527
0.16891,0.062988609,0.131,52728.043
0.16636999,0.061457854,0.131,52655.434
0.16383,0.059927102,0.131,52571.438
0.16128999,0.058396351,0.131,52480.285
0.15875,0.056865599,0.131,52386.43
0.15621001,0.055334844,0.131,52293.953
0.15367,0.053804092,0.131,52206.195
0.15112999,0.052273341,0.131,52125.582
0.14859,0.050742589,0.131,52053.691
0.14604999,0.049211837,0.131,51991.156
0.14351,0.047681086,0.131,51937.805
0.14096999,0.046150334,0.131,51892.922
0.13843,0.044619579,0.131,51855.559
0.13589001,0.043088827,0.131,51824.598
0.13335,0.041558076,0.131,51798.961
0.13080999,0.040027324,0.131,51777.723
0.12827,0.041558076,0.131,51776.668
0.25272998,0.11503418,0.131,52600.449
0.25018999,0.11350343,0.131,52584.207
0.24765,0.11197267,0.131,52571.645
0.24510999,0.11044192,0.131,52562.094
0.24257,0.10891117,0.131,52555.031
0.24002999,0.10738042,0.131,52549.457
0.23749,0.10584967,0.131,52544.371
0.23495001,0.10431892,0.131,52538.844
0.23241,0.10278817,0.131,52532.32
0.22986999,0.10125741,0.131,52524.691
0.22733,0.099726662,0.131,52516.27
0.22478999,0.09819591,0.131,52507.621
0.22225,0.096665144,0.131,52499.586
0.21971001,0.0951344,0.131,52493.242
0.21717,0.093603656,0.131,52489.855
0.21463001,0.092072897,0.131,52490.648
0.21209,0.090542138,0.131,52496.496
0.20954999,0.089011393,0.131,52508.172
0.20701,0.087480649,0.131,52526.203
0.20446999,0.08594989,0.131,52550.707
0.20193,0.084419131,0.131,52581.469
0.19938999,0.082888387,0.131,52617.668
0.19685,0.081357636,0.131,52657.727
0.19431001,0.079826877,0.131,52699.445
0.19177,0.078296125,0.131,52740.477
0.18923,0.076765373,0.131,52778.535
0.18669,0.075234622,0.131,52811.281
0.18415,0.07370387,0.131,52836.57
0.18161,0.072173119,0.131,52852.988
0.17907001,0.070642367,0.131,52856.965
0.17653,0.069111615,0.131,52849.137
0.17399001,0.067580864,0.131,52828.0
0.17144999,0.066050112,0.131,52789.648
0.16891,0.064519361,0.131,52734.59
0.16636999,0.062988609,0.131,52664.402
0.16383,0.061457854,0.131,52582.641
0.16128999,0.059927102,0.131,52493.383
0.15875,0.058396351,0.131,52400.961
0.15621001,0.056865599,0.131,52309.379
0.15367,0.055334844,0.131,52221.965
0.15112999,0.053804092,0.131,52141.184
0.14859,0.052273341,0.131,52068.68
0.14604999,0.050742589,0.131,52005.254
0.14351,0.049211837,0.131,51950.871
0.14096999,0.047681086,0.131,51904.934
0.13843,0.046150334,0.131,51866.543
0.13589001,0.044619579,0.131,51834.652
0.13335,0.043088827,0.131,51808.191
0.13080999,0.041558076,0.131,51786.234
0.12827,0.043088827,0.131,51785.977
0.25272998,0.11656493,0.131,52609.562
0.25018999,0.11503418,0.131,52591.77
0.24765,0.11350343,0.131,52577.945
0.24510999,0.11197267,0.131,52567.426
0.24257,0.11044192,0.131,52559.777
0.24002999,0.10891117,0.131,52553.996
0.23749,0.10738042,0.131,52549.055
0.23495001,0.10584967,0.131,52543.973
0.23241,0.10431892,0.131,52538.09
0.22986999,0.10278817,0.131,52531.215
0.22733,0.10125741,0.131,52523.543
0.22478999,0.099726662,0.131,52515.555
0.22225,0.09819591,0.131,52507.992
0.21971001,0.096665144,0.131,52501.898
0.21717,0.0951344,0.131,52498.496
0.21463001,0.093603656,0.131,52499.02
0.21209,0.092072897,0.131,52504.367
0.20954999,0.090542138,0.131,52515.371
0.20701,0.089011393,0.131,52532.605
0.20446999,0.087480649,0.131,52556.266
0.20193,0.08594989,0.131,52586.145
0.19938999,0.084419131,0.131,52621.48
0.19685,0.082888387,0.131,52660.711
0.19431001,0.081357636,0.131,52701.645
0.19177,0.079826877,0.131,52741.875
0.18923,0.078296125,0.131,52779.168
0.18669,0.076765373,0.131,52811.285
0.18415,0.075234622,0.131,52836.129
0.18161,0.07370387,0.131,52852.301
0.17907001,0.072173119,0.131,52856.629
0.17653,0.070642367,0.131,52849.422
0.17399001,0.069111615,0.131,52829.406
0.17144999,0.067580864,0.131,52792.961
0.16891,0.066050112,0.131,52740.137
0.16636999,0.064519361,0.131,52672.297
0.16383,0.062988609,0.131,52592.793
0.16128999,0.061457854,0.131,52505.543
0.15875,0.059927102,0.131,52414.777
0.15621001,0.058396351,0.131,52324.375
0.15367,0.056865599,0.131,52237.621
0.15112999,0.055334844,0.131,52156.992
0.14859,0.053804092,0.131,52084.156
0.14604999,0.052273341,0.131,52020.035
0.14351,0.050742589,0.131,51964.766
0.14096999,0.049211837,0.131,51917.832
0.13843,0.047681086,0.131,51878.441
0.13589001,0.046150334,0.131,51845.594
0.13335,0.044619579,0.131,51818.273
0.13080999,0.043088827,0.131,51795.555
0.12827,0.044619579,0.131,51795.871
0.25272998,0.11809569,0.131,52619.848
0.25018999,0.11656493,0.131,52600.543
0.24765,0.11503418,0.131,52585.332
0.24510999,0.11350343,0.131,52573.754
0.24257,0.11197267,0.131,52565.387
0.24002999,0.11044192,0.131,52559.289
0.23749,0.10891117,0.131,52554.398
0.23495001,0.10738042,0.131,52549.672
0.23241,0.10584967,0.131,52544.387
0.22986999,0.10431892,0.131,52538.242
0.22733,0.10278817,0.131,52531.34
0.22478999,0.10125741,0.131,52524.047
0.22225,0.099726662,0.131,52517.027
0.21971001,0.09819591,0.131,52511.242
0.21717,0.096665144,0.131,52507.898
0.21463001,0.0951344,0.131,52508.191
0.21209,0.093603656,0.131,52513.078
0.20954999,0.092072897,0.131,52523.406
0.20701,0.090542138,0.131,52539.84
0.20446999,0.089011393,0.131,52562.613
0.20193,0.087480649,0.131,52591.59
0.19938999,0.08594989,0.131,52626.004
0.19685,0.084419131,0.131,52664.375
0.19431001,0.082888387,0.131,52704.5
0.19177,0.081357636,0.131,52743.926
0.18923,0.079826877,0.131,52780.414
0.18669,0.078296125,0.131,52811.828
0.18415,0.076765373,0.131,52836.129
0.18161,0.075234622,0.131,52851.957
0.17907001,0.07370387,0.131,52856.355
0.17653,0.072173119,0.131,52849.547
0.17399001,0.070642367,0.131,52830.387
0.17144999,0.069111615,0.131,52795.559
0.16891,0.067580864,0.131,52744.742
0.16636999,0.066050112,0.131,52679.129
0.16383,0.064519361,0.131,52601.855
0.16128999,0.062988609,0.131,52516.695
0.15875,0.061457854,0.131,52427.746
0.15621001,0.059927102,0.131,52338.785
0.15367,0.058396351,0.131,52252.992
0.15112999,0.056865599,0.131,52172.816
0.14859,0.055334844,0.131,52099.941
0.14604999,0.053804092,0.131,52035.359
0.14351,0.052273341,0.131,51979.352
0.14096999,0.050742589,0.131,51931.527
0.13843,0.049211837,0.131,51891.168
0.13589001,0.047681086,0.131,51857.363
0.13335,0.046150334,0.131,51829.133
0.13080999,0.044619579,0.131,51805.602
0.12827,0.046150334,0.131,51806.277
0.25272998,0.11962645,0.131,52631.461
0.25018999,0.11809569,0.131,52610.504
0.24765,0.11656493,0.131,52593.902
0.24510999,0.11503418,0.131,52581.125
0.24257,0.11350343,0.131,52571.949
0.24002999,0.11197267,0.131,52565.398
0.23749,0.11044192,0.131,52560.441
0.23495001,0.10891117,0.131,52555.988
0.23241,0.10738042,0.131,52551.234
0.22986999,0.10584967,0.131,52545.797
0.22733,0.10431892,0.131,52539.656
0.22478999,0.10278817,0.131,52533.094
0.22225,0.10125741,0.131,52526.656
0.21971001,0.099726662,0.131,52521.254
0.21717,0.09819591,0.131,52518.02
0.21463001,0.096665144,0.131,52518.152
0.21209,0.0951344,0.131,52522.602
0.20954999,0.093603656,0.131,52532.281
0.20701,0.092072897,0.131,52547.883
0.20446999,0.090542138,0.131,52569.746
0.20193,0.089011393,0.131,52597.762
0.19938999,0.087480649,0.131,52631.219
0.19685,0.08594989,0.131,52668.668
0.19431001,0.084419131,0.131,52707.957
0.19177,0.082888387,0.131,52746.566
0.18923,0.081357636,0.131,52782.23
0.18669,0.079826877,0.131,52812.883
0.18415,0.078296125,0.131,52836.578
0.18161,0.076765373,0.131,52851.957
0.17907001,0.075234622,0.131,52856.199
0.17653,0.07370387,0.131,52849.586
0.17399001,0.072173119,0.131,52831.051
0.17144999,0.070642367,0.131,52797.523
0.16891,0.069111615,0.131,52748.465
0.16636999,0.067580864,0.131,52684.93
0.16383,0.066050112,0.131,52609.812
0.16128999,0.064519361,0.131,52526.762
0.15875,0.062988609,0.131,52439.754
0.15621001,0.061457854,0.131,52352.438
0.15367,0.059927102,0.131,52267.879
0.15112999,0.058396351,0.131,52188.457
0.14859,0.056865599,0.131,52115.844
0.14604999,0.055334844,0.131,52051.051
0.14351,0.053804092,0.131,51994.488
0.14096999,0.052273341,0.131,51945.891
0.13843,0.050742589,0.131,51904.629
0.13589001,0.049211837,0.131,51869.863
0.13335,0.047681086,0.131,51840.703
0.13080999,0.046150334,0.131,51816.297
0.12827,0.047681086,0.131,51817.109
0.25272998,0.12115719,0.131,52644.23
0.25018999,0.11962645,0.131,52621.793
0.24765,0.11809569,0.131,52603.641
0.24510999,0.11656493,0.131,52589.641
0.24257,0.11503418,0.131,52579.492
0.24002999,0.11350343,0.131,52572.387
0.23749,0.11197267,0.131,52567.242
0.23495001,0.11044192,0.131,52562.953
0.23241,0.10891117,0.131,52558.66
0.22986999,0.10738042,0.131,52553.875
0.22733,0.10584967,0.131,52548.496
0.22478999,0.10431892,0.131,52542.664
0.22225,0.10278817,0.131,52536.859
0.21971001,0.10125741,0.131,52531.883
0.21717,0.099726662,0.131,52528.836
0.21463001,0.09819591,0.131,52528.848
0.21209,0.096665144,0.131,52532.914
0.20954999,0.0951344,0.131,52541.941
0.20701,0.093603656,0.131,52556.711
0.20446999,0.092072897,0.131,52577.613
0.20193,0.090542138,0.131,52604.633
0.19938999,0.089011393,0.131,52637.07
0.19685,0.087480649,0.131,52673.547
0.19431001,0.08594989,0.131,52711.938
0.19177,0.084419131,0.131,52749.727
0.18923,0.082888387,0.131,52784.562
0.18669,0.081357636,0.131,52814.41
0.18415,0.079826877,0.131,52837.43
0.18161,0.078296125,0.131,52852.305
0.17907001,0.076765373,0.131,52856.199
0.17653,0.075234622,0.131,52849.586
0.17399001,0.07370387,0.131,52831.453
0.17144999,0.072173119,0.131,52798.926
0.16891,0.070642367,0.131,52751.359
0.16636999,0.069111615,0.131,52689.719
0.16383,0.067580864,0.131,52616.652
0.16128999,0.066050112,0.131,52535.691
0.15875,0.064519361,0.131,52450.695
0.15621001,0.062988609,0.131,52365.188
0.15367,0.061457854,0.131,52282.098
0.15112999,0.059927102,0.131,52203.711
0.14859,0.058396351,0.131,52131.645
0.14604999,0.056865599,0.131,52066.918
0.14351,0.055334844,0.131,52010.008
0.14096999,0.053804092,0.131,51960.785
0.13843,0.052273341,0.131,51918.695
0.13589001,0.050742589,0.131,51883.008
0.13335,0.049211837,0.131,51852.891
0.13080999,0.047681086,0.131,51827.566
0.12827,0.049211837,0.131,51828.281
0.25272998,0.12268794,0.131,52658.395
0.25018999,0.12115719,0.131,52634.266
0.24765,0.11962645,0.131,52614.684
0.24510999,0.11809569,0.131,52599.273
0.24257,0.11656493,0.131,52588.109
0.24002999,0.11503418,0.131,52580.281
0.23749,0.11350343,0.131,52574.828
0.23495001,0.11197267,0.131,52570.594
0.23241,0.11044192,0.131,52566.668
0.22986999,0.10891117,0.131,52562.488
0.22733,0.10738042,0.131,52557.824
0.22478999,0.10584967,0.131,52552.742
0.22225,0.10431892,0.131,52547.586
0.21971001,0.10278817,0.131,52543.098
0.21717,0.10125741,0.131,52540.277
0.21463001,0.099726662,0.131,52540.238
0.21209,0.09819591,0.131,52543.945
0.20954999,0.096665144,0.131,52552.359
0.20701,0.0951344,0.131,52566.266
0.20446999,0.093603656,0.131,52586.188
0.20193,0.092072897,0.131,52612.145
0.19938999,0.090542138,0.131,52643.52
0.19685,0.089011393,0.131,52678.941
0.19431001,0.087480649,0.131,52716.383
0.19177,0.08594989,0.131,52753.312
0.18923,0.084419131,0.131,52787.328
0.18669,0.082888387,0.131,52816.352
0.18415,0.081357636,0.131,52838.648
0.18161,0.079826877,0.131,52852.996
0.17907001,0.078296125,0.131,52856.348
0.17653,0.076765373,0.131,52849.578
0.17399001,0.075234622,0.131,52831.648
0.17144999,0.07370387,0.131,52799.824
0.16891,0.072173119,0.131,52753.48
0.16636999,0.070642367,0.131,52693.516
0.16383,0.069111615,0.131,52622.363
0.16128999,0.067580864,0.131,52543.434
0.15875,0.066050112,0.131,52460.473
0.15621001,0.064519361,0.131,52376.887
0.15367,0.062988609,0.131,52295.465
0.15112999,0.061457854,0.131,52218.363
0.14859,0.059927102,0.131,52147.129
0.14604999,0.058396351,0.131,52082.738
0.14351,0.056865599,0.131,52025.715
0.14096999,0.055334844,0.131,51976.031
0.13843,0.053804092,0.131,51933.234
0.13589001,0.052273341,0.131,51896.668
0.13335,0.050742589,0.131,51865.602
0.13080999,0.049211837,0.131,51839.316
0.12827,0.050742589,0.131,51839.711
0.25272998,0.12421869,0.131,52673.574
0.25018999,0.12268794,0.131,52648.145
0.24765,0.12115719,0.131,52626.891
0.24510999,0.11962645,0.131,52610.148
0.24257,0.11809569,0.131,52597.77
0.24002999,0.11656493,0.131,52589.145
0.23749,0.11503418,0.131,52583.23
0.23495001,0.11350343,0.131,52578.926
0.23241,0.11197267,0.131,52575.27
0.22986999,0.11044192,0.131,52571.609
0.22733,0.10891117,0.131,52567.637
0.22478999,0.10738042,0.131,52563.273
