x,y,z,pressure,x_original,x_shift_m,x_shift_over_Lp,x_over_Lp_original,x_over_Lp_shifted,x_shifted,y_over_Lp,p_over_pinf
0.2369042610296958,0.017876294,0.131,47500.758,0.22087291,0.0160313510296958,0.0636798751293993,0.8753379041471421,0.9390177792765414,0.2369042610296958,-0.23087950584836042,0.9814206198347107
0.2334171810296958,0.0164779,0.131,48772.41,0.21738583,0.0160313510296958,0.0636798751293993,0.8614864939600096,0.925166369089409,0.2334171810296958,-0.2364342189312908,1.0076944214876034
0.2299301110296958,0.015206633,0.131,50067.27,0.21389876,0.0160313510296958,0.0636798751293993,0.8476351234949661,0.9113149986243654,0.2299301110296958,-0.24148395701426148,1.0344477272727273
0.2264430610296958,0.014050936,0.131,51386.48,0.21041171,0.0160313510296958,0.0636798751293993,0.8337838324741005,0.8974637076034998,0.2264430610296958,-0.24607462691545054,1.061704132231405
0.2229560010296958,0.013000302,0.131,52731.34,0.20692465,0.0160313510296958,0.0636798751293993,0.8199325017311458,0.8836123768605452,0.2229560010296958,-0.25024796463369836,1.0894904958677685
0.2682878310296958,0.036459088,0.131,37121.328,0.25225648,0.0160313510296958,0.0636798751293993,1.0,1.0636798751293992,0.2682878310296958,-0.15706476626194904,0.7669695867768596
0.2648007510296958,0.03453026,0.131,38140.082,0.2487694,0.0160313510296958,0.0636798751293993,0.9861485898128676,1.049828464942267,0.2648007510296958,-0.1647264739969096,0.788018223140496
0.2613136910296958,0.032601438,0.131,39194.18,0.24528234,0.0160313510296958,0.0636798751293993,0.9722972590699129,1.0359771341993123,0.2613136910296958,-0.17238815789861678,0.8097971074380166
0.2578266210296958,0.030672612,0.131,40281.465,0.24179527,0.0160313510296958,0.0636798751293993,0.9584458886048695,1.0221257637342687,0.2578266210296958,-0.18004985768915957,0.8322616735537189
0.2543395710296958,0.028743785,0.131,41400.398,0.23830822,0.0160313510296958,0.0636798751293993,0.9445945975840038,1.008274472713403,0.2543395710296958,-0.18771156145191123,0.8553801239669422
0.2508524910296958,0.02681496,0.131,42550.281,0.23482114,0.0160313510296958,0.0636798751293993,0.9307431873968715,0.9944230625262708,0.2508524910296958,-0.19537325727024513,0.8791380371900827
0.2473654310296958,0.024886135,0.131,43730.836,0.23133408,0.0160313510296958,0.0636798751293993,0.9168918566539168,0.9805717317833161,0.2473654310296958,-0.203034953088579,0.9035296694214877
0.2438783710296958,0.02295731,0.131,44941.293,0.22784702,0.0160313510296958,0.0636798751293993,0.9030405259109623,0.9667204010403616,0.2438783710296958,-0.2106966489069129,0.9285391115702479
0.2403913110296958,0.021106582,0.131,46177.387,0.22435996,0.0160313510296958,0.0636798751293993,0.8891891951680077,0.952869070297407,0.2403913110296958,-0.21804812712731828,0.954078243801653
0.2369042610296958,0.019414525,0.131,47435.059,0.22087291,0.0160313510296958,0.0636798751293993,0.8753379041471421,0.9390177792765414,0.2369042610296958,-0.22476933099043836,0.9800632024793389
0.2334171810296958,0.017876294,0.131,48714.25,0.21738583,0.0160313510296958,0.0636798751293993,0.8614864939600096,0.925166369089409,0.2334171810296958,-0.23087950584836042,1.0064927685950413
0.2299301110296958,0.0164779,0.131,50015.574,0.21389876,0.0160313510296958,0.0636798751293993,0.8476351234949661,0.9113149986243654,0.2299301110296958,-0.2364342189312908,1.0333796280991736
0.2264430610296958,0.015206633,0.131,51340.418,0.21041171,0.0160313510296958,0.0636798751293993,0.8337838324741005,0.8974637076034998,0.2264430610296958,-0.24148395701426148,1.060752438016529
0.2229560010296958,0.014050936,0.131,52690.363,0.20692465,0.0160313510296958,0.0636798751293993,0.8199325017311458,0.8836123768605452,0.2229560010296958,-0.24607462691545054,1.0886438636363636
0.2194689210296958,0.013000302,0.131,54065.703,0.20343757,0.0160313510296958,0.0636798751293993,0.8060810915440135,0.8697609666734128,0.2194689210296958,-0.25024796463369836,1.117059979338843
0.2682878310296958,0.03838791,0.131,37028.734,0.25225648,0.0160313510296958,0.0636798751293993,1.0,1.0636798751293992,0.2682878310296958,-0.14940308236024183,0.7650564876033057
0.2648007510296958,0.036459088,0.131,38047.129,0.2487694,0.0160313510296958,0.0636798751293993,0.9861485898128676,1.049828464942267,0.2648007510296958,-0.15706476626194904,0.7860977066115703
0.2613136910296958,0.03453026,0.131,39101.023,0.24528234,0.0160313510296958,0.0636798751293993,0.9722972590699129,1.0359771341993123,0.2613136910296958,-0.1647264739969096,0.8078723760330578
0.2578266210296958,0.032601438,0.131,40188.188,0.24179527,0.0160313510296958,0.0636798751293993,0.9584458886048695,1.0221257637342687,0.2578266210296958,-0.17238815789861678,0.8303344628099174
0.2543395710296958,0.030672612,0.131,41307.254,0.23830822,0.0160313510296958,0.0636798751293993,0.9445945975840038,1.008274472713403,0.2543395710296958,-0.18004985768915957,0.8534556611570248
