x_over_Lp,p_shifted_sim_over_pinf,p_digitized_over_pinf,digitization_uncertainty,difference_shifted_sim_minus_digitized,absolute_difference,gap_beyond_digitization_uncertainty,applied_shift_over_Lp,applied_shift_physical_m
0.16541353383458646,1.0601236322740593,1.048605577689243,0.0049324807192408,0.011518054584816362,0.011518054584816362,0.006585573865575562,0.0636798751293993,0.0160313510296958
0.16791979949874686,1.060129037339661,1.048605577689243,0.0049324807192408,0.011523459650418122,0.011523459650418122,0.006590978931177322,0.0636798751293993,0.0160313510296958
0.17042606516290726,1.060136261472068,1.048605577689243,0.0049324807192408,0.011530683782825069,0.011530683782825069,0.0065982030635842685,0.0636798751293993,0.0160313510296958
0.17293233082706766,1.0601454116426667,1.048605577689243,0.0049324807192408,0.01153983395342384,0.01153983395342384,0.006607353234183039,0.0636798751293993,0.0160313510296958
0.17543859649122806,1.0601564725223191,1.048605577689243,0.0049324807192408,0.011550894833076253,0.011550894833076253,0.006618414113835453,0.0636798751293993,0.0160313510296958
0.17794486215538846,1.060170628235296,1.048605577689243,0.0049324807192408,0.011565050546053168,0.011565050546053168,0.006632569826812368,0.0636798751293993,0.0160313510296958
0.18045112781954886,1.0601868238929524,1.048605577689243,0.0049324807192408,0.011581246203709483,0.011581246203709483,0.006648765484468683,0.0636798751293993,0.0160313510296958
0.18295739348370926,1.0602043925338593,1.048605577689243,0.0049324807192408,0.011598814844616445,0.011598814844616445,0.006666334125375645,0.0636798751293993,0.0160313510296958
0.18546365914786966,1.060222938748622,1.048605577689243,0.0049324807192408,0.01161736105937905,0.01161736105937905,0.00668488034013825,0.0636798751293993,0.0160313510296958
0.18796992481203006,1.0602419548719093,1.048605577689243,0.0049324807192408,0.011636377182666413,0.011636377182666413,0.006703896463425613,0.0636798751293993,0.0160313510296958
0.19047619047619047,1.0602609265755243,1.048605577689243,0.0049324807192408,0.011655348886281391,0.011655348886281391,0.006722868167040591,0.0636798751293993,0.0160313510296958
0.19298245614035087,1.0602802320224058,1.048605577689243,0.0049324807192408,0.011674654333162948,0.011674654333162948,0.006742173613922148,0.0636798751293993,0.0160313510296958
0.19548872180451127,1.0602998367251077,1.048605577689243,0.0049324807192408,0.011694259035864851,0.011694259035864851,0.006761778316624051,0.0636798751293993,0.0160313510296958
0.19799498746867167,1.0603201431805045,1.048605577689243,0.0049324807192408,0.011714565491261597,0.011714565491261597,0.006782084772020797,0.0636798751293993,0.0160313510296958
0.20050125313283207,1.0603409267949258,1.048605577689243,0.0049324807192408,0.011735349105682857,0.011735349105682857,0.006802868386442057,0.0636798751293993,0.0160313510296958
0.20300751879699247,1.0603628677822208,1.048605577689243,0.0049324807192408,0.011757290092977879,0.011757290092977879,0.006824809373737079,0.0636798751293993,0.0160313510296958
0.20551378446115287,1.0603858475399548,1.048605577689243,0.004932480719240801,0.0117802698507119,0.0117802698507119,0.006847789131471099,0.0636798751293993,0.0160313510296958
0.20802005012531327,1.0604103358631924,1.046613545816733,0.004966700520090307,0.013796790046459506,0.013796790046459506,0.0088300895263692,0.0636798751293993,0.0160313510296958
0.21052631578947367,1.0604362595355452,1.046613545816733,0.0051812913292512,0.013822713718812274,0.013822713718812274,0.008641422389561074,0.0636798751293993,0.0160313510296958
0.21303258145363407,1.060463550558553,1.046613545816733,0.0051812913292512,0.013850004741819966,0.013850004741819966,0.008668713412568765,0.0636798751293993,0.0160313510296958
0.21553884711779447,1.0604924851219095,1.046613545816733,0.0051812913292512,0.013878939305176585,0.013878939305176585,0.008697647975925385,0.0636798751293993,0.0160313510296958
0.21804511278195488,1.0605227067275962,1.046613545816733,0.0051812913292512,0.01390916091086325,0.01390916091086325,0.00872786958161205,0.0636798751293993,0.0160313510296958
0.22055137844611528,1.0605548837348138,1.046613545816733,0.0051812913292512,0.013941337918080832,0.013941337918080832,0.008760046588829631,0.0636798751293993,0.0160313510296958
0.22305764411027568,1.0605885687362042,1.046613545816733,0.0051812913292512,0.01397502291947128,0.01397502291947128,0.00879373159022008,0.0636798751293993,0.0160313510296958
0.22556390977443608,1.0606228175141843,1.046613545816733,0.0051812913292512,0.014009271697451364,0.014009271697451364,0.008827980368200164,0.0636798751293993,0.0160313510296958
0.22807017543859648,1.0606599055869577,1.046613545816733,0.0051812913292512,0.014046359770224726,0.014046359770224726,0.008865068440973525,0.0636798751293993,0.0160313510296958
0.23057644110275688,1.0606968787095232,1.046613545816733,0.0051812913292512,0.01408333289279029,0.01408333289279029,0.00890204156353909,0.0636798751293993,0.0160313510296958
0.23308270676691728,1.0607359134924228,1.046613545816733,0.0051812913292512,0.014122367675689862,0.014122367675689862,0.008941076346438662,0.0636798751293993,0.0160313510296958
0.23558897243107768,1.060777214848454,1.046613545816733,0.0051812913292512,0.01416366903172106,0.01416366903172106,0.00898237770246986,0.0636798751293993,0.0160313510296958
0.23809523809523808,1.0608186563930753,1.046613545816733,0.0051812913292512,0.014205110576342328,0.014205110576342328,0.009023819247091128,0.0636798751293993,0.0160313510296958
0.24060150375939848,1.060862718516294,1.046613545816733,0.0051812913292512,0.014249172699561052,0.014249172699561052,0.009067881370309852,0.0636798751293993,0.0160313510296958
0.24310776942355888,1.0609108354370875,1.046613545816733,0.0051812913292512,0.014297289620354592,0.014297289620354592,0.009115998291103392,0.0636798751293993,0.0160313510296958
