x,y,z,pressure
0.20343757,0.032601438,0.131,53386.93
0.19995052,0.030672612,0.131,54893.941
0.19646345,0.028743785,0.131,56424.23
0.1929764,0.02681496,0.131,57973.418
0.18948933,0.024886135,0.131,59532.496
0.18600225,0.02295731,0.131,61087.785
0.18251519,0.021106582,0.131,62619.914
0.17902812,0.019414525,0.131,64106.898
0.17554107,0.017876294,0.131,65519.352
0.17205401,0.0164779,0.131,66825.211
0.16856694,0.015206633,0.131,67999.422
0.16507988,0.014050936,0.131,69030.109
0.16159281,0.013000302,0.131,69918.633
0.25225648,0.061533809,0.131,35965.074
0.2487694,0.059604988,0.131,36938.0
0.24528234,0.057676159,0.131,37956.285
0.24179527,0.055747338,0.131,39017.848
0.23830822,0.053818509,0.131,40122.203
0.23482114,0.051889684,0.131,41267.887
0.23133408,0.049960859,0.131,42453.434
0.22784702,0.048032038,0.131,43677.574
0.22435996,0.046103209,0.131,44940.504
0.22087291,0.044174388,0.131,46243.121
0.21738583,0.042245559,0.131,47585.973
0.21389876,0.040316738,0.131,48968.781
0.21041171,0.03838791,0.131,50390.363
0.20692465,0.036459088,0.131,51848.152
0.20343757,0.03453026,0.131,53338.34
0.19995052,0.032601438,0.131,54856.711
0.19646345,0.030672612,0.131,56399.227
0.1929764,0.028743785,0.131,57961.551
0.18948933,0.02681496,0.131,59535.016
0.18600225,0.024886135,0.131,61106.055
0.18251519,0.02295731,0.131,62654.82
0.17902812,0.021106582,0.131,64157.844
0.17554107,0.019414525,0.131,65585.883
0.17205401,0.017876294,0.131,66905.055
0.16856694,0.0164779,0.131,68087.672
0.16507988,0.015206633,0.131,69120.305
0.16159281,0.014050936,0.131,70005.234
0.15810576,0.013000302,0.131,70759.25
0.25225648,0.063462637,0.131,35898.551
0.2487694,0.061533809,0.131,36864.441
0.24528234,0.059604988,0.131,37876.965
0.24179527,0.057676159,0.131,38934.285
0.23830822,0.055747338,0.131,40035.617
0.23482114,0.053818509,0.131,41179.719
0.23133408,0.051889684,0.131,42364.824
0.22784702,0.049960859,0.131,43589.73
0.22435996,0.048032038,0.131,44854.32
0.22087291,0.046103209,0.131,46160.066
0.21738583,0.044174388,0.131,47507.801
0.21389876,0.042245559,0.131,48897.234
0.21041171,0.040316738,0.131,50327.051
0.20692465,0.03838791,0.131,51794.41
0.20343757,0.036459088,0.131,53295.34
0.19995052,0.03453026,0.131,54825.461
0.19646345,0.032601438,0.131,56380.75
0.1929764,0.030672612,0.131,57956.812
0.18948933,0.028743785,0.131,59545.098
0.18600225,0.02681496,0.131,61132.059
0.18251519,0.024886135,0.131,62698.379
0.17902812,0.02295731,0.131,64219.172
0.17554107,0.021106582,0.131,65662.375
0.17205401,0.019414525,0.131,66994.555
0.16856694,0.017876294,0.131,68185.359
0.16507988,0.0164779,0.131,69219.766
0.16159281,0.015206633,0.131,70100.641
0.15810576,0.014050936,0.131,70846.875
0.15486297,0.013000302,0.131,71421.016
0.25225648,0.065391466,0.131,35839.504
0.2487694,0.063462637,0.131,36797.73
0.24528234,0.061533809,0.131,37804.277
0.24179527,0.059604988,0.131,38856.836
0.23830822,0.057676159,0.131,39954.922
0.23482114,0.055747338,0.131,41097.027
0.23133408,0.053818509,0.131,42281.629
0.22784702,0.051889684,0.131,43507.188
0.22435996,0.049960859,0.131,44773.762
0.22087291,0.048032038,0.131,46082.703
0.21738583,0.046103209,0.131,47435.441
0.21389876,0.044174388,0.131,48831.535
0.21041171,0.042245559,0.131,50269.434
0.20692465,0.040316738,0.131,51746.355
0.20343757,0.03838791,0.131,53258.094
0.19995052,0.036459088,0.131,54800.246
0.19646345,0.03453026,0.131,56368.668
0.1929764,0.032601438,0.131,57958.828
0.18948933,0.030672612,0.131,59562.285
0.18600225,0.028743785,0.131,61165.352
0.18251519,0.02681496,0.131,62748.754
0.17902812,0.024886135,0.131,64288.512
0.17554107,0.02295731,0.131,65749.438
0.17205401,0.021106582,0.131,67094.32
0.16856694,0.019414525,0.131,68292.883
0.16507988,0.017876294,0.131,69328.727
0.16159281,0.0164779,0.131,70204.938
0.15810576,0.015206633,0.131,70942.375
0.15486297,0.014050936,0.131,71506.648
0.15211432,0.013000302,0.131,71882.367
0.25225648,0.067320287,0.131,35788.598
0.2487694,0.065391466,0.131,36738.871
0.24528234,0.063462637,0.131,37738.797
0.24179527,0.061533809,0.131,38786.438
0.23830822,0.059604988,0.131,39880.77
0.23482114,0.057676159,0.131,41020.691
0.23133408,0.055747338,0.131,42204.422
0.22784702,0.053818509,0.131,43430.695
0.22435996,0.051889684,0.131,44699.219
0.22087291,0.049960859,0.131,46011.652
0.21738583,0.048032038,0.131,47369.309
0.21389876,0.046103209,0.131,48771.988
0.21041171,0.044174388,0.131,50217.785
0.20692465,0.042245559,0.131,51703.973
0.20343757,0.040316738,0.131,53226.543
0.19995052,0.03838791,0.131,54780.797
0.19646345,0.036459088,0.131,56362.523
0.1929764,0.03453026,0.131,57966.941
0.18948933,0.032601438,0.131,59585.734
0.18600225,0.030672612,0.131,61204.934
0.18251519,0.028743785,0.131,62805.043
0.17902812,0.02681496,0.131,64362.57
0.17554107,0.024886135,0.131,65842.898
0.17205401,0.02295731,0.131,67204.125
0.16856694,0.021106582,0.131,68410.383
0.16507988,0.019414525,0.131,69447.352
0.16159281,0.017876294,0.131,70318.266
0.15810576,0.0164779,0.131,71045.758
0.15486297,0.015206633,0.131,71598.898
0.15211432,0.014050936,0.131,71966.18
0.14969815,0.013000302,0.131,72218.234
0.25225648,0.069249108,0.131,35746.77
