x,y,z,pressure,x-coordinate,y-coordinate,z-coordinate
0.026530018,0.055747338,0.131,49009.234,0.026530018,0.055747338,0.131
0.025971267,0.057676159,0.131,48997.969,0.025971267,0.057676163,0.131
0.025463311,0.059604988,0.131,48988.043,0.025463311,0.059604988,0.131
0.025001533,0.061533809,0.131,48979.684,0.025001533,0.061533812,0.131
0.024581734,0.063462637,0.131,48973.676,0.024581736,0.063462637,0.131
0.024178877,0.065391466,0.131,48972.941,0.024178876,0.065391459,0.131
0.023729773,0.067320287,0.131,48976.637,0.023729773,0.067320287,0.131
0.023187205,0.069249108,0.131,48980.191,0.023187205,0.069249116,0.131
0.022536879,0.071177937,0.131,48985.207,0.022536879,0.071177937,0.131
0.021764718,0.073106766,0.131,48983.555,0.021764716,0.073106766,0.131
0.02085809,0.075035587,0.131,48983.191,0.02085809,0.075035587,0.131
0.019807447,0.076964408,0.131,48982.281,0.019807447,0.076964416,0.131
0.018608211,0.078893237,0.131,48981.367,0.018608211,0.078893237,0.131
0.017262768,0.080822065,0.131,48981.039,0.017262768,0.080822065,0.131
0.01578214,0.082750887,0.131,48982.25,0.01578214,0.082750887,0.131
0.014186896,0.084679708,0.131,48985.934,0.014186897,0.084679715,0.131
0.012506869,0.086608537,0.131,48992.727,0.01250687,0.086608537,0.131
0.010779424,0.088537365,0.131,49002.746,0.010779425,0.088537365,0.131
0.0090463944,0.090466186,0.131,49015.492,0.0090463944,0.090466186,0.131
0.0073501505,0.092395008,0.131,49029.848,0.007350151,0.092395015,0.131
0.0057295682,0.094323844,0.131,49044.121,0.0057295682,0.094323836,0.131
0.0042166687,0.096252665,0.131,49056.453,0.0042166687,0.096252665,0.131
0.0028345222,0.098181486,0.131,49065.559,0.0028345222,0.098181486,0.131
0.0015965945,0.10011031,0.131,49071.098,0.0015965945,0.10011031,0.131
0.00050738541,0.10203914,0.131,49074.148,0.00050738541,0.10203914,0.131
0.04702124,0.048032038,0.131,49186.715,0.04702124,0.048032038,0.131
0.044805598,0.046103209,0.131,49183.105,0.044805598,0.046103213,0.131
0.042844683,0.044174388,0.131,49184.059,0.042844683,0.044174388,0.131
0.041139543,0.042245559,0.131,49190.465,0.041139543,0.042245563,0.131
0.03965681,0.040316738,0.131,49202.785,0.03965681,0.040316738,0.131
0.03836748,0.03838791,0.131,49220.535,0.03836748,0.03838791,0.131
0.037163246,0.036459088,0.131,49244.707,0.037163246,0.036459085,0.131
0.035954155,0.03838791,0.131,49210.594,0.035954155,0.03838791,0.131
0.034745067,0.040316738,0.131,49180.91,0.034745067,0.040316734,0.131
0.03353598,0.042245559,0.131,49154.004,0.033535976,0.042245563,0.131
0.032361083,0.044174388,0.131,49127.73,0.032361083,0.044174388,0.131
0.031272233,0.046103209,0.131,49102.219,0.031272236,0.046103213,0.131
0.030282373,0.048032038,0.131,49078.867,0.030282373,0.048032038,0.131
0.029382497,0.049960859,0.131,49058.609,0.029382499,0.049960863,0.131
0.028564433,0.051889684,0.131,49041.496,0.028564431,0.051889688,0.131
0.027820732,0.053818509,0.131,49027.137,0.027820732,0.053818513,0.131
0.027144644,0.055747338,0.131,49014.699,0.027144644,0.055747338,0.131
0.026530018,0.057676159,0.131,49003.605,0.026530018,0.057676163,0.131
0.025971267,0.059604988,0.131,48993.516,0.025971267,0.059604988,0.131
0.025463311,0.061533809,0.131,48984.219,0.025463311,0.061533812,0.131
0.025001533,0.063462637,0.131,48976.164,0.025001533,0.063462637,0.131
0.024581734,0.065391466,0.131,48970.246,0.024581736,0.065391459,0.131
0.024178877,0.067320287,0.131,48969.75,0.024178876,0.067320287,0.131
0.023729773,0.069249108,0.131,48973.57,0.023729773,0.069249116,0.131
0.023187205,0.071177937,0.131,48975.984,0.023187205,0.071177937,0.131
0.022536879,0.073106766,0.131,48983.934,0.022536879,0.073106766,0.131
0.021764718,0.075035587,0.131,48982.852,0.021764716,0.075035587,0.131
0.02085809,0.076964408,0.131,48983.898,0.02085809,0.076964416,0.131
0.019807447,0.078893237,0.131,48984.441,0.019807447,0.078893237,0.131
0.018608211,0.080822065,0.131,48985.059,0.018608211,0.080822065,0.131
0.017262768,0.082750887,0.131,48986.477,0.017262768,0.082750887,0.131
0.01578214,0.084679708,0.131,48989.66,0.01578214,0.084679715,0.131
0.014186896,0.086608537,0.131,48995.449,0.014186897,0.086608537,0.131
0.012506869,0.088537365,0.131,49004.383,0.01250687,0.088537365,0.131
0.010779424,0.090466186,0.131,49016.332,0.010779424,0.090466186,0.131
0.0090463934,0.092395008,0.131,49030.445,0.0090463934,0.092395015,0.131
0.0073501505,0.094323844,0.131,49045.23,0.0073501505,0.094323836,0.131
0.0057295677,0.096252665,0.131,49058.816,0.0057295677,0.096252665,0.131
0.0042166682,0.098181486,0.131,49069.547,0.0042166682,0.098181486,0.131
0.0028345217,0.10011031,0.131,49076.43,0.0028345217,0.10011031,0.131
0.0015965942,0.10203914,0.131,49079.66,0.0015965942,0.10203914,0.131
0.0005073853,0.10396796,0.131,49080.625,0.0005073853,0.10396796,0.131
0.044805598,0.048032038,0.131,49166.5,0.044805598,0.048032038,0.131
0.042844683,0.046103209,0.131,49165.664,0.042844683,0.046103213,0.131
0.041139543,0.044174388,0.131,49169.801,0.041139543,0.044174388,0.131
0.03965681,0.042245559,0.131,49179.242,0.03965681,0.042245563,0.131
0.03836748,0.040316738,0.131,49194.086,0.03836748,0.040316738,0.131
0.037163246,0.03838791,0.131,49215.223,0.037163246,0.03838791,0.131
0.035954155,0.040316738,0.131,49184.652,0.035954155,0.040316738,0.131
0.034745067,0.042245559,0.131,49157.516,0.034745067,0.042245563,0.131
0.03353598,0.044174388,0.131,49132.281,0.033535976,0.044174388,0.131
0.032361083,0.046103209,0.131,49107.406,0.032361083,0.046103213,0.131
0.031272233,0.048032038,0.131,49083.75,0.031272236,0.048032038,0.131
0.030282373,0.049960859,0.131,49063.039,0.030282373,0.049960863,0.131
0.029382497,0.051889684,0.131,49045.777,0.029382499,0.051889688,0.131
0.028564433,0.053818509,0.131,49031.723,0.028564431,0.053818513,0.131
0.027820732,0.055747338,0.131,49019.926,0.027820732,0.055747338,0.131
0.027144644,0.057676159,0.131,49009.363,0.027144644,0.057676163,0.131
0.026530018,0.059604988,0.131,48999.488,0.026530018,0.059604988,0.131
0.025971267,0.061533809,0.131,48990.004,0.025971267,0.061533812,0.131
0.025463311,0.063462637,0.131,48981.004,0.025463311,0.063462637,0.131
0.025001533,0.065391466,0.131,48972.934,0.025001533,0.065391459,0.131
0.024581734,0.067320287,0.131,48967.129,0.024581736,0.067320287,0.131
0.024178877,0.069249108,0.131,48966.898,0.024178876,0.069249116,0.131
0.023729773,0.071177937,0.131,48970.355,0.023729773,0.071177937,0.131
0.023187205,0.073106766,0.131,48974.316,0.023187207,0.073106766,0.131
0.022536879,0.075035587,0.131,48984.578,0.022536879,0.075035587,0.131
0.021764718,0.076964408,0.131,48983.629,0.021764716,0.076964416,0.131
0.02085809,0.078893237,0.131,48985.941,0.02085809,0.078893237,0.131
0.019807447,0.080822065,0.131,48987.895,0.019807447,0.080822065,0.131
0.018608212,0.082750887,0.131,48990.086,0.018608211,0.082750887,0.131
0.017262768,0.084679708,0.131,48993.301,0.017262768,0.084679715,0.131
0.01578214,0.086608537,0.131,48998.473,0.01578214,0.086608537,0.131
0.014186896,0.088537365,0.131,49006.383,0.014186897,0.088537365,0.131
0.012506869,0.090466186,0.131,49017.383,0.012506869,0.090466186,0.131
0.010779424,0.092395008,0.131,49031.043,0.010779424,0.092395015,0.131
0.0090463934,0.094323844,0.131,49046.062,0.0090463934,0.094323836,0.131
0.00735015,0.096252665,0.131,49060.641,0.00735015,0.096252665,0.131
0.0057295673,0.098181486,0.131,49072.957,0.0057295673,0.098181486,0.131
0.0042166673,0.10011031,0.131,49081.57,0.0042166677,0.10011031,0.131
0.0028345212,0.10203914,0.131,49086.035,0.0028345212,0.10203914,0.131
0.001596594,0.10396796,0.131,49086.961,0.0015965939,0.10396796,0.131
0.00050738518,0.10589679,0.131,49086.203,0.00050738518,0.10589679,0.131
0.042844683,0.048032038,0.131,49149.211,0.042844683,0.048032038,0.131
0.041139543,0.046103209,0.131,49151.5,0.041139543,0.046103213,0.131
0.03965681,0.044174388,0.131,49158.336,0.03965681,0.044174388,0.131
0.03836748,0.042245559,0.131,49170.621,0.03836748,0.042245563,0.131
0.037163246,0.040316738,0.131,49189.012,0.037163246,0.040316738,0.131
0.035954155,0.042245559,0.131,49161.25,0.035954155,0.042245563,0.131
0.034745067,0.044174388,0.131,49136.039,0.034745067,0.044174388,0.131
0.03353598,0.046103209,0.131,49112.285,0.033535976,0.046103213,0.131
0.032361083,0.048032038,0.131,49089.141,0.032361083,0.048032038,0.131
0.031272233,0.049960859,0.131,49067.996,0.031272236,0.049960863,0.131
0.030282373,0.051889684,0.131,49050.273,0.030282373,0.051889688,0.131
0.029382497,0.053818509,0.131,49036.121,0.029382499,0.053818513,0.131
0.028564433,0.055747338,0.131,49024.727,0.028564431,0.055747338,0.131
0.027820732,0.057676159,0.131,49014.887,0.027820732,0.057676163,0.131
0.027144644,0.059604988,0.131,49005.586,0.027144644,0.059604988,0.131
0.026530018,0.061533809,0.131,48996.309,0.026530018,0.061533812,0.131
0.025971267,0.063462637,0.131,48987.043,0.025971267,0.063462637,0.131
0.025463311,0.065391466,0.131,48978.164,0.025463311,0.065391459,0.131
0.025001533,0.067320287,0.131,48969.926,0.025001533,0.067320287,0.131
0.024581734,0.069249108,0.131,48964.348,0.024581736,0.069249116,0.131
0.024178877,0.071177937,0.131,48964.379,0.024178877,0.071177937,0.131
0.023729773,0.073106766,0.131,48968.641,0.023729773,0.073106766,0.131
0.023187205,0.075035587,0.131,48973.098,0.023187207,0.075035587,0.131
0.022536881,0.076964408,0.131,48984.617,0.022536879,0.076964416,0.131
0.021764718,0.078893237,0.131,48985.551,0.021764716,0.078893237,0.131
0.02085809,0.080822065,0.131,48989.199,0.02085809,0.080822065,0.131
0.019807449,0.082750887,0.131,48992.562,0.019807449,0.082750887,0.131
0.018608212,0.084679708,0.131,48996.348,0.018608212,0.084679715,0.131
0.017262768,0.086608537,0.131,49001.375,0.017262768,0.086608537,0.131
0.01578214,0.088537365,0.131,49008.566,0.01578214,0.088537365,0.131
0.014186896,0.090466186,0.131,49018.574,0.014186897,0.090466186,0.131
0.012506869,0.092395008,0.131,49031.527,0.012506869,0.092395015,0.131
0.010779423,0.094323844,0.131,49046.539,0.010779423,0.094323836,0.131
0.0090463925,0.096252665,0.131,49061.883,0.0090463925,0.096252665,0.131
0.0073501496,0.098181486,0.131,49075.641,0.0073501491,0.098181486,0.131
0.0057295663,0.10011031,0.131,49086.09,0.0057295663,0.10011031,0.131
0.0042166673,0.10203914,0.131,49092.301,0.0042166673,0.10203914,0.131
0.0028345208,0.10396796,0.131,49094.285,0.0028345208,0.10396796,0.131
0.0015965936,0.10589679,0.131,49093.238,0.0015965936,0.10589679,0.131
0.00050738512,0.10782561,0.131,49091.246,0.00050738512,0.10782561,0.131
0.042844683,0.049960859,0.131,49134.293,0.042844683,0.049960863,0.131
0.041139543,0.048032038,0.131,49135.078,0.041139543,0.048032038,0.131
0.03965681,0.046103209,0.131,49139.836,0.03965681,0.046103213,0.131
0.03836748,0.044174388,0.131,49149.648,0.03836748,0.044174388,0.131
0.037163246,0.042245559,0.131,49165.59,0.037163246,0.042245563,0.131
0.035954155,0.044174388,0.131,49139.996,0.035954155,0.044174388,0.131
0.034745067,0.046103209,0.131,49116.391,0.034745067,0.046103213,0.131
0.03353598,0.048032038,0.131,49094.289,0.033535976,0.048032038,0.131
0.032361083,0.049960859,0.131,49073.496,0.032361083,0.049960863,0.131
0.031272233,0.051889684,0.131,49055.281,0.031272236,0.051889688,0.131
0.030282373,0.053818509,0.131,49040.688,0.030282373,0.053818513,0.131
0.029382497,0.055747338,0.131,49029.301,0.029382499,0.055747338,0.131
0.028564433,0.057676159,0.131,49019.977,0.028564431,0.057676163,0.131
0.027820732,0.059604988,0.131,49011.434,0.027820732,0.059604988,0.131
0.027144644,0.061533809,0.131,49002.73,0.027144644,0.061533812,0.131
0.026530018,0.063462637,0.131,48993.645,0.026530018,0.063462637,0.131
0.025971267,0.065391466,0.131,48984.348,0.025971267,0.065391459,0.131
0.025463311,0.067320287,0.131,48975.559,0.025463311,0.067320287,0.131
0.025001533,0.069249108,0.131,48967.098,0.025001533,0.069249116,0.131
0.024581734,0.071177937,0.131,48962.121,0.024581736,0.071177937,0.131
0.024178877,0.073106766,0.131,48962.828,0.024178877,0.073106766,0.131
0.023729773,0.075035587,0.131,48967.625,0.023729773,0.075035587,0.131
0.023187207,0.076964408,0.131,48974.02,0.023187207,0.076964416,0.131
0.022536881,0.078893237,0.131,48983.898,0.022536879,0.078893237,0.131
0.021764718,0.080822065,0.131,48988.629,0.021764716,0.080822065,0.131
0.02085809,0.082750887,0.131,48993.539,0.020858092,0.082750887,0.131
0.019807449,0.084679708,0.131,48998.312,0.019807449,0.084679715,0.131
0.018608212,0.086608537,0.131,49003.691,0.018608212,0.086608537,0.131
0.01726277,0.088537365,0.131,49010.578,0.01726277,0.088537365,0.131
0.01578214,0.090466186,0.131,49019.797,0.01578214,0.090466186,0.131
0.014186896,0.092395008,0.131,49031.867,0.014186897,0.092395015,0.131
0.012506869,0.094323844,0.131,49046.531,0.012506869,0.094323836,0.131
0.010779423,0.096252665,0.131,49062.391,0.010779423,0.096252665,0.131
0.0090463916,0.098181486,0.131,49077.465,0.0090463925,0.098181486,0.131
0.0073501486,0.10011031,0.131,49089.75,0.0073501486,0.10011031,0.131
0.0057295659,0.10203914,0.131,49097.969,0.0057295659,0.10203914,0.131
0.0042166663,0.10396796,0.131,49101.613,0.0042166668,0.10396796,0.131
0.0028345203,0.10589679,0.131,49101.41,0.0028345203,0.10589679,0.131
0.0015965933,0.10782561,0.131,49098.871,0.0015965933,0.10782561,0.131
0.000507385,0.10975444,0.131,49096.254,0.000507385,0.10975444,0.131
0.042844683,0.051889684,0.131,49121.008,0.042844683,0.051889688,0.131
0.041139543,0.049960859,0.131,49120.426,0.041139543,0.049960863,0.131
0.03965681,0.048032038,0.131,49123.27,0.03965681,0.048032038,0.131
0.03836748,0.046103209,0.131,49130.812,0.03836748,0.046103213,0.131
0.037163246,0.044174388,0.131,49144.52,0.037163246,0.044174388,0.131
0.035954155,0.046103209,0.131,49120.672,0.035954155,0.046103213,0.131
0.034745067,0.048032038,0.131,49098.691,0.034745067,0.048032038,0.131
0.03353598,0.049960859,0.131,49078.797,0.033535976,0.049960863,0.131
0.032361083,0.051889684,0.131,49060.82,0.032361083,0.051889688,0.131
0.031272233,0.053818509,0.131,49045.723,0.031272236,0.053818513,0.131
0.030282373,0.055747338,0.131,49033.988,0.030282373,0.055747338,0.131
0.029382497,0.057676159,0.131,49024.785,0.029382499,0.057676163,0.131
0.028564433,0.059604988,0.131,49016.828,0.028564431,0.059604988,0.131
0.027820732,0.061533809,0.131,49008.91,0.027820732,0.061533812,0.131
0.027144644,0.063462637,0.131,49000.375,0.027144644,0.063462637,0.131
0.026530018,0.065391466,0.131,48991.195,0.026530018,0.065391459,0.131
0.025971267,0.067320287,0.131,48981.832,0.025971267,0.067320287,0.131
0.025463311,0.069249108,0.131,48973.262,0.025463311,0.069249116,0.131
0.025001533,0.071177937,0.131,48964.758,0.025001533,0.071177937,0.131
0.024581734,0.073106766,0.131,48960.738,0.024581736,0.073106766,0.131
0.024178877,0.075035587,0.131,48962.125,0.024178877,0.075035587,0.131
0.023729773,0.076964408,0.131,48968.5,0.023729773,0.076964416,0.131
0.023187207,0.078893237,0.131,48977.859,0.023187207,0.078893237,0.131
0.022536881,0.080822065,0.131,48986.109,0.022536879,0.080822065,0.131
0.021764718,0.082750887,0.131,48992.73,0.021764718,0.082750887,0.131
0.020858092,0.084679708,0.131,48998.84,0.020858092,0.084679715,0.131
0.019807449,0.086608537,0.131,49004.988,0.019807449,0.086608537,0.131
0.018608212,0.088537365,0.131,49012.008,0.018608212,0.088537365,0.131
0.01726277,0.090466186,0.131,49020.781,0.01726277,0.090466186,0.131
0.01578214,0.092395008,0.131,49032.051,0.01578214,0.092395015,0.131
0.014186896,0.094323844,0.131,49046.062,0.014186896,0.094323836,0.131
0.012506869,0.096252665,0.131,49062.047,0.012506869,0.096252665,0.131
0.010779423,0.098181486,0.131,49078.219,0.010779423,0.098181486,0.131
0.0090463916,0.10011031,0.131,49092.34,0.0090463916,0.10011031,0.131
0.0073501486,0.10203914,0.131,49102.699,0.0073501482,0.10203914,0.131
0.0057295659,0.10396796,0.131,49108.43,0.0057295654,0.10396796,0.131
0.0042166663,0.10589679,0.131,49109.711,0.0042166659,0.10589679,0.131
0.0028345198,0.10782561,0.131,49107.773,0.0028345198,0.10782561,0.131
0.0015965931,0.10975444,0.131,49104.383,0.0015965931,0.10975444,0.131
0.00050738489,0.11168326,0.131,49101.824,0.00050738489,0.11168326,0.131
0.042844683,0.053818509,0.131,49109.465,0.042844683,0.053818513,0.131
0.041139543,0.051889684,0.131,49107.496,0.041139543,0.051889688,0.131
0.03965681,0.049960859,0.131,49108.707,0.03965681,0.049960863,0.131
0.03836748,0.048032038,0.131,49113.988,0.03836748,0.048032038,0.131
0.037163246,0.046103209,0.131,49125.484,0.037163246,0.046103213,0.131
0.035954155,0.048032038,0.131,49103.281,0.035954155,0.048032038,0.131
0.034745067,0.049960859,0.131,49083.367,0.034745067,0.049960863,0.131
0.03353598,0.051889684,0.131,49066.152,0.033535976,0.051889688,0.131
0.032361083,0.053818509,0.131,49051.258,0.032361083,0.053818513,0.131
0.031272233,0.055747338,0.131,49039.059,0.031272236,0.055747338,0.131
0.030282373,0.057676159,0.131,49029.621,0.030282373,0.057676163,0.131
0.029382497,0.059604988,0.131,49021.891,0.029382499,0.059604988,0.131
0.028564433,0.061533809,0.131,49014.609,0.028564431,0.061533812,0.131
0.027820732,0.063462637,0.131,49006.867,0.027820732,0.063462637,0.131
0.027144644,0.065391466,0.131,48998.203,0.027144644,0.065391459,0.131
0.026530018,0.067320287,0.131,48988.883,0.026530018,0.067320287,0.131
0.025971267,0.069249108,0.131,48979.551,0.025971267,0.069249116,0.131
0.025463311,0.071177937,0.131,48971.508,0.025463311,0.071177937,0.131
0.025001533,0.073106766,0.131,48960.27,0.025001533,0.073106766,0.131
0.024581734,0.075035587,0.131,48960.551,0.024581736,0.075035587,0.131
0.024178877,0.076964408,0.131,48962.844,0.024178877,0.076964416,0.131
0.023729773,0.078893237,0.131,48971.453,0.023729773,0.078893237,0.131
0.023187207,0.080822065,0.131,48981.199,0.023187207,0.080822065,0.131
0.022536881,0.082750887,0.131,48989.848,0.022536881,0.082750887,0.131
0.021764718,0.084679708,0.131,48997.664,0.021764718,0.084679715,0.131
0.020858092,0.086608537,0.131,49004.945,0.020858092,0.086608537,0.131
0.019807449,0.088537365,0.131,49012.504,0.019807449,0.088537365,0.131
0.018608212,0.090466186,0.131,49021.207,0.018608212,0.090466186,0.131
0.01726277,0.092395008,0.131,49031.93,0.01726277,0.092395015,0.131
0.01578214,0.094323844,0.131,49045.227,0.01578214,0.094323836,0.131
0.014186896,0.096252665,0.131,49060.914,0.014186896,0.096252665,0.131
0.012506869,0.098181486,0.131,49077.777,0.012506868,0.098181486,0.131
0.010779422,0.10011031,0.131,49093.602,0.010779422,0.10011031,0.131
0.0090463916,0.10203914,0.131,49106.242,0.0090463916,0.10203914,0.131
0.0073501477,0.10396796,0.131,49114.324,0.0073501477,0.10396796,0.131
0.0057295645,0.10589679,0.131,49117.625,0.0057295649,0.10589679,0.131
0.0042166654,0.10782561,0.131,49116.938,0.0042166654,0.10782561,0.131
0.0028345196,0.10975444,0.131,49113.891,0.0028345196,0.10975444,0.131
0.0015965927,0.11168326,0.131,49110.344,0.0015965928,0.11168326,0.131
0.00050738477,0.11361209,0.131,49108.32,0.00050738477,0.11361209,0.131
0.042844683,0.055747338,0.131,49099.688,0.042844683,0.055747338,0.131
0.041139543,0.053818509,0.131,49096.539,0.041139543,0.053818513,0.131
0.03965681,0.051889684,0.131,49096.129,0.03965681,0.051889688,0.131
0.03836748,0.049960859,0.131,49099.242,0.03836748,0.049960863,0.131
0.037163246,0.048032038,0.131,49108.387,0.037163246,0.048032038,0.131
0.035954155,0.049960859,0.131,49088.133,0.035954155,0.049960863,0.131
0.034745067,0.051889684,0.131,49070.746,0.034745067,0.051889688,0.131
0.03353598,0.053818509,0.131,49056.555,0.033535976,0.053818513,0.131
0.032361083,0.055747338,0.131,49044.566,0.032361083,0.055747338,0.131
0.031272233,0.057676159,0.131,49034.762,0.031272236,0.057676163,0.131
0.030282373,0.059604988,0.131,49026.906,0.030282373,0.059604988,0.131
0.029382497,0.061533809,0.131,49019.922,0.029382499,0.061533812,0.131
0.028564433,0.063462637,0.131,49012.828,0.028564431,0.063462637,0.131
0.027820732,0.065391466,0.131,49004.957,0.027820732,0.065391459,0.131
0.027144644,0.067320287,0.131,48996.129,0.027144644,0.067320287,0.131
0.026530018,0.069249108,0.131,48986.793,0.026530018,0.069249116,0.131
0.025971267,0.071177937,0.131,48977.84,0.025971267,0.071177937,0.131
0.025463311,0.073106766,0.131,48971.969,0.025463311,0.073106766,0.131
0.025001533,0.075035587,0.131,48961.832,0.025001533,0.075035587,0.131
0.024581734,0.076964408,0.131,48961.082,0.024581736,0.076964416,0.131
0.024178877,0.078893237,0.131,48964.957,0.024178877,0.078893237,0.131
0.023729773,0.080822065,0.131,48974.434,0.023729773,0.080822065,0.131
0.023187207,0.082750887,0.131,48984.828,0.023187207,0.082750887,0.131
0.022536881,0.084679708,0.131,48994.477,0.022536881,0.084679715,0.131
0.021764718,0.086608537,0.131,49003.289,0.021764718,0.086608537,0.131
0.020858092,0.088537365,0.131,49011.77,0.020858092,0.088537365,0.131
0.019807449,0.090466186,0.131,49020.789,0.019807449,0.090466186,0.131
0.018608212,0.092395008,0.131,49031.281,0.018608212,0.092395015,0.131
0.01726277,0.094323844,0.131,49044.008,0.01726277,0.094323836,0.131
0.01578214,0.096252665,0.131,49059.199,0.01578214,0.096252665,0.131
0.014186896,0.098181486,0.131,49076.246,0.014186896,0.098181486,0.131
0.012506869,0.10011031,0.131,49093.383,0.012506868,0.10011031,0.131
0.010779422,0.10203914,0.131,49108.305,0.010779422,0.10203914,0.131
0.0090463907,0.10396796,0.131,49119.004,0.0090463907,0.10396796,0.131
0.0073501468,0.10589679,0.131,49124.738,0.0073501472,0.10589679,0.131
0.005729564,0.10782561,0.131,49125.871,0.005729564,0.10782561,0.131
0.0042166649,0.10975444,0.131,49123.793,0.0042166649,0.10975444,0.131
0.0028345189,0.11168326,0.131,49120.34,0.0028345191,0.11168326,0.131
0.0015965925,0.11361209,0.131,49117.145,0.0015965925,0.11361209,0.131
0.00050738471,0.11554092,0.131,49116.074,0.00050738471,0.11554091,0.131
0.041139543,0.055747338,0.131,49087.812,0.041139543,0.055747338,0.131
0.03965681,0.053818509,0.131,49085.738,0.03965681,0.053818513,0.131
0.03836748,0.051889684,0.131,49086.789,0.03836748,0.051889688,0.131
0.037163246,0.049960859,0.131,49093.43,0.037163246,0.049960863,0.131
0.035954155,0.051889684,0.131,49075.551,0.035954155,0.051889688,0.131
0.034745067,0.053818509,0.131,49061.098,0.034745067,0.053818513,0.131
0.03353598,0.055747338,0.131,49049.82,0.033535976,0.055747338,0.131
0.032361083,0.057676159,0.131,49040.297,0.032361083,0.057676163,0.131
0.031272233,0.059604988,0.131,49032.176,0.031272236,0.059604988,0.131
0.030282373,0.061533809,0.131,49025.145,0.030282373,0.061533812,0.131
0.029382497,0.063462637,0.131,49018.344,0.029382499,0.063462637,0.131
0.028564433,0.065391466,0.131,49011.129,0.028564431,0.065391459,0.131
0.027820732,0.067320287,0.131,49003.098,0.027820732,0.067320287,0.131
0.027144644,0.069249108,0.131,48994.242,0.027144644,0.069249116,0.131
0.026530018,0.071177937,0.131,48985.16,0.026530018,0.071177937,0.131
0.025971267,0.073106766,0.131,48977.52,0.025971267,0.073106766,0.131
0.025463311,0.075035587,0.131,48970.047,0.025463311,0.075035587,0.131
0.025001533,0.076964408,0.131,48962.641,0.025001533,0.076964416,0.131
0.024581734,0.078893237,0.131,48962.594,0.024581736,0.078893237,0.131
0.024178877,0.080822065,0.131,48967.688,0.024178877,0.080822065,0.131
0.023729773,0.082750887,0.131,48977.906,0.023729773,0.082750887,0.131
0.023187207,0.084679708,0.131,48989.164,0.023187207,0.084679715,0.131
0.022536881,0.086608537,0.131,48999.719,0.022536881,0.086608537,0.131
0.021764718,0.088537365,0.131,49009.539,0.021764718,0.088537365,0.131
0.020858094,0.090466186,0.131,49019.27,0.020858092,0.090466186,0.131
0.019807449,0.092395008,0.131,49029.883,0.019807449,0.092395015,0.131
0.018608212,0.094323844,0.131,49042.293,0.018608212,0.094323836,0.131
0.01726277,0.096252665,0.131,49057.008,0.01726277,0.096252665,0.131
0.01578214,0.098181486,0.131,49073.91,0.01578214,0.098181486,0.131
0.014186896,0.10011031,0.131,49091.809,0.014186896,0.10011031,0.131
0.012506869,0.10203914,0.131,49108.684,0.012506868,0.10203914,0.131
0.010779421,0.10396796,0.131,49122.145,0.010779421,0.10396796,0.131
0.0090463897,0.10589679,0.131,49130.711,0.0090463907,0.10589679,0.131
0.0073501463,0.10782561,0.131,49134.191,0.0073501463,0.10782561,0.131
0.0057295635,0.10975444,0.131,49133.629,0.0057295635,0.10975444,0.131
0.0042166645,0.11168326,0.131,49130.848,0.0042166645,0.11168326,0.131
0.0028345187,0.11361209,0.131,49127.516,0.0028345187,0.11361209,0.131
0.0015965923,0.11554092,0.131,49125.129,0.0015965923,0.11554091,0.131
0.0005073846,0.11746974,0.131,49125.09,0.0005073846,0.11746974,0.131
0.041139543,0.057676159,0.131,49081.133,0.041139543,0.057676163,0.131
0.03965681,0.055747338,0.131,49077.656,0.03965681,0.055747338,0.131
0.03836748,0.053818509,0.131,49076.746,0.03836748,0.053818513,0.131
0.037163246,0.051889684,0.131,49080.914,0.037163246,0.051889688,0.131
0.035954155,0.053818509,0.131,49065.836,0.035954155,0.053818513,0.131
0.034745067,0.055747338,0.131,49054.32,0.034745067,0.055747338,0.131
0.03353598,0.057676159,0.131,49045.562,0.033535976,0.057676163,0.131
0.032361083,0.059604988,0.131,49037.828,0.032361083,0.059604988,0.131
0.031272233,0.061533809,0.131,49030.621,0.031272236,0.061533812,0.131
0.030282373,0.063462637,0.131,49023.793,0.030282373,0.063462637,0.131
0.029382497,0.065391466,0.131,49016.84,0.029382499,0.065391459,0.131
0.028564433,0.067320287,0.131,49009.453,0.028564431,0.067320287,0.131
0.027820732,0.069249108,0.131,49001.371,0.027820732,0.069249116,0.131
0.027144644,0.071177937,0.131,48992.734,0.027144644,0.071177937,0.131
0.026530018,0.073106766,0.131,48984.125,0.026530018,0.073106766,0.131
0.025971267,0.075035587,0.131,48976.461,0.025971267,0.075035587,0.131
0.025463311,0.076964408,0.131,48970.516,0.025463311,0.076964416,0.131
0.025001533,0.078893237,0.131,48965.352,0.025001533,0.078893237,0.131
0.024581734,0.080822065,0.131,48965.207,0.024581736,0.080822065,0.131
0.024178877,0.082750887,0.131,48971.031,0.024178877,0.082750887,0.131
0.023729773,0.084679708,0.131,48982.016,0.023729773,0.084679715,0.131
0.023187207,0.086608537,0.131,48994.051,0.023187207,0.086608537,0.131
0.022536881,0.088537365,0.131,49005.488,0.022536881,0.088537365,0.131
0.021764718,0.090466186,0.131,49016.375,0.021764718,0.090466186,0.131
0.020858094,0.092395008,0.131,49027.516,0.020858094,0.092395015,0.131
0.01980745,0.094323844,0.131,49039.91,0.01980745,0.094323836,0.131
0.018608212,0.096252665,0.131,49054.332,0.018608212,0.096252665,0.131
